graph_id,Motif,Loss (Original),Loss (Full SAE),Loss (Ablated),SAE Degradation,Ablation Impact,Ablated_Feature_Set
2137,Single Input Module,0.001000125077553,0.0010001928312703,0.0009978817543014,6.775371730327606e-08,-2.31107696890831e-06,Single Input Module
1381,Feedback Loop,0.0127623258158564,0.0127421049401164,0.0135144963860511,-2.022087574005127e-05,0.0007723914459347,Single Input Module
3926,Cascade,0.0040170629508793,0.00401510624215,0.0040616015903651,-1.9567087292671204e-06,4.649534821510315e-05,Single Input Module
2762,Single Input Module,0.0037274891510605,0.0037274984642863,0.0037295308429747,9.313225746154784e-09,2.032378688454628e-06,Single Input Module
3732,Cascade,0.001854894333519,0.0018573586130514,0.0018792187329381,2.464279532432556e-06,2.186011988669634e-05,Single Input Module
1240,Feedback Loop,0.0102571379393339,0.0102472957223653,0.010132317431271,-9.842216968536375e-06,-0.0001149782910943,Single Input Module
989,Feedforward Loop,0.010499445721507,0.0104993730783462,0.010499021038413,-7.264316082000732e-08,-3.520399332046509e-07,Single Input Module
3330,Cascade,0.0029153062496334,0.0029155269730836,0.0028831760864704,2.207234501838684e-07,-3.235088661313057e-05,Single Input Module
4857,Single Input Module,0.016032351180911,0.0160963702946901,0.0160511396825313,6.401911377906799e-05,-4.523061215877533e-05,Single Input Module
3166,Cascade,0.0066001820378005,0.0066012777388095,0.0065581272356212,1.0957010090351105e-06,-4.315050318837166e-05,Single Input Module
205,Feedforward Loop,0.005027531646192,0.0050255539827048,0.0051040798425674,-1.9776634871959686e-06,7.8525859862566e-05,Single Input Module
4410,Cascade,0.0099487612023949,0.0099730202928185,0.0098698670044541,2.4259090423583984e-05,-0.0001031532883644,Single Input Module
1351,Feedback Loop,0.0039362628012895,0.0039373775944113,0.0040702898986637,1.1147931218147278e-06,0.0001329123042523,Single Input Module
2459,Single Input Module,0.0002137289702659,0.000213593171793,0.0002191137027693,-1.3579847291111946e-07,5.520530976355076e-06,Single Input Module
2903,Single Input Module,0.0049226144328713,0.0049229352734982,0.0049111074768006,3.208406269550324e-07,-1.1827796697616575e-05,Single Input Module
2248,Single Input Module,0.0002934185031335,0.0002931539202108,0.0003039108996745,-2.645829226821661e-07,1.0756979463621974e-05,Single Input Module
4251,Single Input Module,0.0450899563729763,0.0452255494892597,0.0448843650519847,0.0001355931162834,-0.0003411844372749,Single Input Module
2499,Single Input Module,0.0004299658176023,0.0004301808949094,0.0004219407855998,2.150773070752621e-07,-8.2401093095541e-06,Single Input Module
1526,Feedback Loop,0.0041926852427423,0.0041920882649719,0.0042103519663214,-5.969777703285217e-07,1.826370134949684e-05,Single Input Module
3354,Cascade,0.0039967764168977,0.0039971582591533,0.0040335655212402,3.818422555923462e-07,3.6407262086868286e-05,Single Input Module
746,Feedforward Loop,3.15878824039828e-05,3.160945561830886e-05,3.05806752294302e-05,2.1573214326053858e-08,-1.0287803888786584e-06,Single Input Module
2846,Single Input Module,7.819346501491964e-05,7.81850321800448e-05,7.850209658499807e-05,-8.43283487483859e-09,3.170644049532712e-07,Single Input Module
4390,Feedforward Loop,0.0120081137865781,0.0123019283637404,0.0149199208244681,0.0002938145771622,0.0026179924607276,Single Input Module
4435,Cascade,0.0042154006659984,0.0042318911291658,0.0043288255110383,1.649046316742897e-05,9.693438187241554e-05,Single Input Module
2106,Single Input Module,0.0004794569395016,0.0004792109539266,0.0004898292827419,-2.459855750203133e-07,1.0618328815326096e-05,Single Input Module
4026,Cascade,0.0010305823525413,0.0010416021104902,0.0011138179106637,1.1019757948815824e-05,7.221580017358065e-05,Single Input Module
1137,Feedback Loop,0.0069396654143929,0.00692596193403,0.006827572826296,-1.3703480362892153e-05,-9.838910773396492e-05,Single Input Module
188,Feedforward Loop,0.0117824515327811,0.0117831695824861,0.0117547828704118,7.180497050285339e-07,-2.8386712074279785e-05,Single Input Module
1182,Feedback Loop,0.0033437113743275,0.0033463484141975,0.0033232048153877,2.6370398700237274e-06,-2.314359880983829e-05,Single Input Module
3221,Cascade,0.004458958748728,0.0044599245302379,0.0044200662523508,9.657815098762512e-07,-3.985827788710594e-05,Single Input Module
2798,Single Input Module,1.011966378428042e-05,1.0112339623447042e-05,1.0590339115879033e-05,-7.324160833377391e-09,4.779994924319908e-07,Single Input Module
1252,Feedback Loop,0.0062568127177655,0.0062558660283684,0.0061861146241426,-9.46689397096634e-07,-6.975140422582626e-05,Single Input Module
4900,Single Input Module,0.006264551077038,0.0062205516733229,0.0068407612852752,-4.399940371513367e-05,0.0006202096119523,Single Input Module
2213,Single Input Module,0.0002325088571524,0.0002325286041013,0.0002358004858251,1.9746948964893818e-08,3.27188172377646e-06,Single Input Module
3799,Cascade,0.0042958599515259,0.0042966757901012,0.0042995787225663,8.158385753631592e-07,2.9029324650764465e-06,Single Input Module
3484,Cascade,0.0053398772142827,0.0053427689708769,0.0053372490219771,2.891756594181061e-06,-5.519948899745941e-06,Single Input Module
345,Feedforward Loop,,,,,,Single Input Module
998,Feedforward Loop,0.0028946856036782,0.0028919538017362,0.0030007576569914,-2.7318019419908524e-06,0.0001088038552552,Single Input Module
1824,Feedback Loop,0.0098787611350417,0.0098829790949821,0.0099536785855889,4.217959940433502e-06,7.069949060678482e-05,Single Input Module
1970,Feedback Loop,0.0024698756169527,0.0024704891256988,0.0025111185386776,6.135087460279465e-07,4.062941297888756e-05,Single Input Module
3525,Cascade,1.7173604646814056e-05,1.7199694411829114e-05,1.8187913155998103e-05,2.6089765015058223e-08,9.882187441689894e-07,Single Input Module
2407,Single Input Module,0.000177764770342,0.000177802023245,0.0001765116903698,3.725290298461914e-08,-1.2903328752145171e-06,Single Input Module
432,Feedforward Loop,0.0037569494452327,0.0037569494452327,0.0037569494452327,0.0,0.0,Single Input Module
2623,Single Input Module,0.0062225623987615,0.0062225586734712,0.0062227109447121,-3.725290298461914e-09,1.5227124094963076e-07,Single Input Module
781,Feedforward Loop,0.0002815591869875,0.0002812905295286,0.0002982624282594,-2.686574589461088e-07,1.697189873084426e-05,Single Input Module
4757,Feedback Loop,0.0085184462368488,0.0085315499454736,0.0081679699942469,1.3103708624839784e-05,-0.0003635799512267,Single Input Module
1259,Feedback Loop,0.0053234938532114,0.0053237564861774,0.0054282885976135,2.6263296604156494e-07,0.0001045321114361,Single Input Module
4787,Single Input Module,0.0159412920475006,0.0159799419343471,0.0158224944025278,3.864988684654236e-05,-0.0001574475318193,Single Input Module
1679,Feedback Loop,0.007933136075735,0.0079247904941439,0.0078273983672261,-8.345581591129303e-06,-9.739212691783904e-05,Single Input Module
4054,Single Input Module,0.0140048377215862,0.0140177085995674,0.0142594492062926,1.2870877981185911e-05,0.0002417406067252,Single Input Module
85,Feedforward Loop,0.0103144776076078,0.0103146471083164,0.0102716106921434,1.695007085800171e-07,-4.303641617298126e-05,Single Input Module
749,Feedforward Loop,0.0041596149094402,0.0041598975658416,0.0041490262374281,2.8265640139579773e-07,-1.087132841348648e-05,Single Input Module
1900,Feedback Loop,0.0045937411487102,0.0045928047038614,0.0049269194714725,-9.364448487758636e-07,0.000334114767611,Single Input Module
4584,Single Input Module,0.0368277579545974,0.0367703735828399,0.0371655486524105,-5.738437175750733e-05,0.0003951750695705,Single Input Module
1379,Feedback Loop,0.0002443325065542,0.0002437970833852,0.0002553034282755,-5.354231689125299e-07,1.1506344890221952e-05,Single Input Module
4159,Single Input Module,0.0163977872580289,0.016426408663392,0.0163204856216907,2.862140536308289e-05,-0.0001059230417013,Single Input Module
887,Feedforward Loop,0.00804756116122,0.0080471839755773,0.0080358982086181,-3.771856427192688e-07,-1.1285766959190369e-05,Single Input Module
1349,Feedback Loop,0.0029907617717981,0.0030122229363769,0.0032271789386868,2.1461164578795436e-05,0.0002149560023099,Single Input Module
2080,Single Input Module,0.0015172839630395,0.0015173119027167,0.0015162512427195,2.7939677238464355e-08,-1.060659997165203e-06,Single Input Module
515,Feedforward Loop,0.0043409052304923,0.0043408521451056,0.0043424637988209,-5.308538675308228e-08,1.6116537153720856e-06,Single Input Module
1377,Feedback Loop,0.002902454463765,0.0029027338605374,0.002897068625316,2.793967723846436e-07,-5.665235221385956e-06,Single Input Module
2255,Single Input Module,0.0003463077300693,0.0003458353457972,0.0003646931436378,-4.7238427214324485e-07,1.8857797840610147e-05,Single Input Module
2218,Single Input Module,0.0002583462046459,0.0002587410854175,0.000243754388066,3.948807716369629e-07,-1.4986697351559997e-05,Single Input Module
105,Feedforward Loop,0.0061697862111032,0.0061697862111032,0.0061697862111032,0.0,0.0,Single Input Module
962,Feedforward Loop,0.0064886384643614,0.0064877583645284,0.0065172808244824,-8.800998330116272e-07,2.952245995402336e-05,Single Input Module
3057,Cascade,0.0001921687216963,0.0001880887284642,0.000184131640708,-4.079993232153356e-06,-3.95708775613457e-06,Single Input Module
2937,Single Input Module,0.000523833441548,0.000524393399246,0.0005026279250159,5.599576979875565e-07,-2.176547423005104e-05,Single Input Module
1058,Feedback Loop,0.0046009244397282,0.0046017980203032,0.0048120478168129,8.735805749893188e-07,0.0002102497965097,Single Input Module
2236,Single Input Module,0.0020610657520592,0.0020609726198017,0.0020650965161621,-9.313225746154785e-08,4.123896360397339e-06,Single Input Module
3067,Cascade,0.000671109475661,0.0006737521034665,0.0006930213421583,2.6426278054714203e-06,1.926923869177699e-05,Single Input Module
3122,Cascade,0.0072793047875165,0.0072807017713785,0.0073205968365073,1.3969838619232178e-06,3.989506512880325e-05,Single Input Module
2452,Single Input Module,1.7014634067891166e-05,1.7168396880151704e-05,1.1617815289355349e-05,1.5376281226053837e-07,-5.550581590796355e-06,Single Input Module
4088,Feedforward Loop,0.0119465766474604,0.0122836465016007,0.0127895660698413,0.0003370698541402,0.0005059195682406,Single Input Module
3339,Cascade,0.0005177049315534,0.0005177049315534,0.0005177049315534,0.0,0.0,Single Input Module
4639,Cascade,0.0492676086723804,0.0492426753044128,0.0496706403791904,-2.493336796760559e-05,0.0004279650747776,Single Input Module
2706,Single Input Module,0.0091616800054907,0.0091619063168764,0.0091533921658992,2.263113856315613e-07,-8.514150977134705e-06,Single Input Module
3282,Cascade,0.009066978469491,0.0090662902221083,0.0090322867035865,-6.882473826408386e-07,-3.4003518521785736e-05,Single Input Module
1181,Feedback Loop,0.0047464203089475,0.0047480100765824,0.0047652442008256,1.5897676348686218e-06,1.723412424325943e-05,Single Input Module
4770,Feedforward Loop,9.854563359112944e-06,1.04845958048827e-05,2.515307096473407e-05,6.30032445769757e-07,1.4668475159851369e-05,Single Input Module
4935,Feedback Loop,0.0089953280985355,0.0090084606781601,0.0087447874248027,1.3132579624652864e-05,-0.0002636732533574,Single Input Module
3003,Cascade,0.0007362787728197,0.00073526421329,0.0007321071461774,-1.014559529721737e-06,-3.157067112624645e-06,Single Input Module
1810,Feedback Loop,0.0072599612176418,0.0072613507509231,0.0072634718380868,1.389533281326294e-06,2.1210871636867523e-06,Single Input Module
2290,Single Input Module,0.0006136231240816,0.0006137243472039,0.0006099310121499,1.0122312232851983e-07,-3.7933350540697575e-06,Single Input Module
2453,Single Input Module,0.0018619946204125,0.0018618820467963,0.0018664463423192,-1.1257361620664597e-07,4.564295522868633e-06,Single Input Module
1007,Feedback Loop,0.0022400999441742,0.0022403227631002,0.0022541000507771,2.2281892597675326e-07,1.3777287676930428e-05,Single Input Module
1802,Feedback Loop,0.0023718995507806,0.0023763545323163,0.0023150832857936,4.4549815356731415e-06,-6.127124652266502e-05,Single Input Module
1836,Feedback Loop,0.0007056216127239,0.0007061384967528,0.0007205593283288,5.168840289115906e-07,1.4420831575989723e-05,Single Input Module
3713,Cascade,0.0008220269228331,0.0008233410771936,0.0008708940586075,1.3141543604433537e-06,4.755298141390085e-05,Single Input Module
287,Feedforward Loop,0.0024163117632269,0.0024165387731045,0.002407053252682,2.270098775625229e-07,-9.485520422458649e-06,Single Input Module
4652,Cascade,0.0279538314789533,0.0280312169343233,0.0291581619530916,7.738545536994934e-05,0.0011269450187683,Single Input Module
2715,Single Input Module,0.0002931721683125,0.0002932873030658,0.0002892893971875,1.1513475328683853e-07,-3.997905878350139e-06,Single Input Module
2491,Single Input Module,,,,,,Single Input Module
2294,Single Input Module,7.402034680126235e-05,7.4203206168022e-05,6.776084774173796e-05,1.8285936675965786e-07,-6.442358426284045e-06,Single Input Module
1901,Feedback Loop,0.0099233211949467,0.0099257444962859,0.0098549341782927,2.423301339149475e-06,-7.081031799316406e-05,Single Input Module
1081,Feedback Loop,0.0027975738048553,0.0028092097491025,0.0027851611375808,1.1635944247245789e-05,-2.404861152172089e-05,Single Input Module
294,Feedforward Loop,0.0012518190778791,0.0012514984700828,0.0012675976613536,-3.206077963113785e-07,1.6099191270768642e-05,Single Input Module
4979,Feedforward Loop,0.0057902233675122,0.0058139483444392,0.0058189621195197,2.3724976927042007e-05,5.013775080442429e-06,Single Input Module
1616,Feedback Loop,0.0088518159464001,0.0088703325018286,0.0095854848623275,1.8516555428504944e-05,0.0007151523604989,Single Input Module
2189,Single Input Module,0.0002107725595124,0.0002107725595124,0.0002107725595124,0.0,0.0,Single Input Module
1524,Feedback Loop,0.0057196370325982,0.0057336306199431,0.0058981915935873,1.3993587344884872e-05,0.0001645609736442,Single Input Module
4524,Single Input Module,0.024888027459383,0.0249378681182861,0.0250733830034732,4.984065890312195e-05,0.0001355148851871,Single Input Module
886,Feedforward Loop,0.00146278552711,0.0014614011161029,0.0015181734925135,-1.3844110071659088e-06,5.677237641066313e-05,Single Input Module
438,Feedforward Loop,,,,,,Single Input Module
2817,Single Input Module,6.053667220839998e-06,5.977648015687009e-06,9.349641004519071e-06,-7.601920515298843e-08,3.371992988832062e-06,Single Input Module
227,Feedforward Loop,0.0052718040533363,0.0052719074301421,0.0052684270776808,1.0337680578231813e-07,-3.4803524613380432e-06,Single Input Module
1549,Feedback Loop,0.0047893347218632,0.004794277716428,0.0048024011775851,4.942994564771652e-06,8.123461157083511e-06,Single Input Module
2421,Single Input Module,2.012259210459888e-05,2.0189872884657237e-05,1.7669264707365073e-05,6.728078005835414e-08,-2.5206081772921607e-06,Single Input Module
3284,Cascade,0.0023860309738665,0.0023838661145418,0.0024701184593141,-2.16485932469368e-06,8.625234477221966e-05,Single Input Module
1569,Feedback Loop,0.0087496899068355,0.0087590040639042,0.0086148343980312,9.3141570687294e-06,-0.000144169665873,Single Input Module
2263,Single Input Module,0.0111948158591985,0.0111953634768724,0.0111745567992329,5.476176738739014e-07,-2.080667763948441e-05,Single Input Module
3649,Cascade,0.0012172495480626,0.001216439763084,0.0012382243294268,-8.097849786281586e-07,2.1784566342830655e-05,Single Input Module
414,Feedforward Loop,0.0019702415447682,0.001968516036868,0.0020535592921078,-1.7255079001188278e-06,8.504325523972511e-05,Single Input Module
52,Feedforward Loop,0.0040275286883115,0.0040267403237521,0.004066661465913,-7.883645594120026e-07,3.9921142160892487e-05,Single Input Module
2359,Single Input Module,0.0048784124664962,0.0048784641548991,0.0048764129169285,5.1688402891159064e-08,-2.0512379705905914e-06,Single Input Module
3161,Cascade,0.0116616385057568,0.0116620324552059,0.0116468947380781,3.939494490623474e-07,-1.5137717127799988e-05,Single Input Module
2513,Single Input Module,0.006421685218811,0.0064218076877295,0.0064171678386628,1.2246891856193542e-07,-4.639849066734314e-06,Single Input Module
2966,Single Input Module,0.0002017448859987,0.0002021536638494,0.0001867747487267,4.0877785068005323e-07,-1.537891512271017e-05,Single Input Module
4554,Single Input Module,0.0134625760838389,0.0135309481993317,0.0136876525357365,6.837211549282074e-05,0.0001567043364048,Single Input Module
1997,Feedback Loop,0.0022833934053778,0.0022839971352368,0.0023025332484394,6.03729858994484e-07,1.853611320257187e-05,Single Input Module
1942,Feedback Loop,0.0057224230840802,0.0057210200466215,0.0056870821863412,-1.4030374586582184e-06,-3.3937860280275345e-05,Single Input Module
4064,Single Input Module,0.0025609203148633,0.0023797000758349,0.003478392958641,-0.0001812202390283,0.001098692882806,Single Input Module
2132,Single Input Module,0.0192035865038633,0.0192038435488939,0.0191941652446985,2.570450305938721e-07,-9.678304195404053e-06,Single Input Module
3085,Cascade,0.0052015813998878,0.0052013588137924,0.0052139270119369,-2.225860953330994e-07,1.2568198144435884e-05,Single Input Module
1253,Feedback Loop,0.0026477249339222,0.0026355278678238,0.0028794140089303,-1.2197066098451614e-05,0.0002438861411064,Single Input Module
3027,Cascade,0.005273014307022,0.0052705206908285,0.0053490884602069,-2.493616193532944e-06,7.856776937842369e-05,Single Input Module
3216,Cascade,0.0037810008507221,0.0037825065664947,0.0037647553253918,1.5057157725095749e-06,-1.7751241102814674e-05,Single Input Module
4150,Feedforward Loop,0.0036498822737485,0.0036498822737485,0.0036498822737485,0.0,0.0,Single Input Module
3056,Cascade,0.0041293241083621,0.0041285138577222,0.0041500004008412,-8.102506399154663e-07,2.1486543118953705e-05,Single Input Module
3949,Cascade,0.0028403904289007,0.0028392469976097,0.0027472274377942,-1.1434312909841535e-06,-9.2019559815526e-05,Single Input Module
1513,Feedback Loop,0.0005475053912959,0.000568029412534,0.0003579532494768,2.0524021238088608e-05,-0.0002100761630572,Single Input Module
1042,Feedback Loop,0.0071368725039064,0.0071304948069155,0.0071285529993474,-6.377696990966797e-06,-1.9418075680732727e-06,Single Input Module
2361,Single Input Module,7.681146962568164e-05,7.69426696933806e-05,7.207165617728606e-05,1.3120006769895556e-07,-4.871013516094536e-06,Single Input Module
3772,Cascade,0.0001913913729367,0.0001909757847897,0.00018163776258,-4.155881470069289e-07,-9.338022209703922e-06,Single Input Module
3792,Cascade,0.0001002491117105,0.0001002491117105,0.0001002491117105,0.0,0.0,Single Input Module
1584,Feedback Loop,0.0071955774910748,0.0071988031268119,0.0071920710615813,3.22563573718071e-06,-6.7320652306079865e-06,Single Input Module
1885,Feedback Loop,0.0048996321856975,0.0049031311646103,0.004803264979273,3.4989789128303528e-06,-9.986618533730508e-05,Single Input Module
4454,Cascade,4.707701737061143e-05,3.815911259152927e-05,0.0001064951793523,-8.917904779082164e-06,6.833606676082127e-05,Single Input Module
642,Feedforward Loop,0.0046230903826653,0.0046245316043496,0.0045678024180233,1.441221684217453e-06,-5.6729186326265335e-05,Single Input Module
4451,Single Input Module,0.001650636899285,0.0016091972356662,0.0016767758643254,-4.1439663618803024e-05,6.757862865924835e-05,Single Input Module
1114,Feedback Loop,0.0022485509980469,0.0022547922562807,0.0022750799544155,6.241258233785629e-06,2.028769813477993e-05,Single Input Module
3009,Cascade,0.0025123907253146,0.0025122344959527,0.0025414186529815,-1.5622936189174652e-07,2.918415702879429e-05,Single Input Module
4391,Cascade,0.0250621512532234,0.0250958688557147,0.0250544771552085,3.3717602491378784e-05,-4.139170050621033e-05,Single Input Module
95,Feedforward Loop,0.0045615197159349,0.0045633008703589,0.0044932751916348,1.7811544239521029e-06,-7.002567872405052e-05,Single Input Module
4552,Cascade,0.0077645671553909,0.0076373727060854,0.0074991066940128,-0.0001271944493055,-0.0001382660120725,Single Input Module
2121,Single Input Module,0.0027614918071776,0.0027618429157882,0.0027483645826578,3.511086106300354e-07,-1.347833313047886e-05,Single Input Module
1448,Feedback Loop,0.001463328837417,0.0014653108082711,0.0015307266730815,1.981970854103565e-06,6.541586481034756e-05,Single Input Module
2165,Single Input Module,0.0002319481427548,0.0002319412305951,0.0002322307409485,-6.9121597334742554e-09,2.895103534683585e-07,Single Input Module
4347,Feedback Loop,0.0300916973501443,0.030095899477601,0.030285770073533,4.202127456665039e-06,0.000189870595932,Single Input Module
2572,Single Input Module,,,,,,Single Input Module
2440,Single Input Module,0.0001577722432557,0.0001574378984514,0.0001709078351268,-3.343448042869568e-07,1.3469936675392091e-05,Single Input Module
3096,Cascade,0.0008418734651058,0.0008419351652264,0.0008411784074269,6.170012056827545e-08,-7.567577995359898e-07,Single Input Module
1420,Feedback Loop,0.0057942005805671,0.0057881376706063,0.0058052209205925,-6.062909960746765e-06,1.7083249986171722e-05,Single Input Module
2035,Single Input Module,0.0054064085707068,0.0054067494347691,0.0053938375785946,3.408640623092652e-07,-1.2911856174468994e-05,Single Input Module
794,Feedforward Loop,0.0037352074868977,0.0037350736092776,0.0037377146072685,-1.3387762010097506e-07,2.640997990965843e-06,Single Input Module
3281,Cascade,0.0041597904637455,0.0041581359691917,0.0042145545594394,-1.6544945538043976e-06,5.641859024763107e-05,Single Input Module
183,Feedforward Loop,0.0001836957526393,0.0001863680663518,0.0001386664662277,2.6723137125372887e-06,-4.770160012412816e-05,Single Input Module
401,Feedforward Loop,0.0009397994726896,0.0009400576818734,0.000935262592975,2.582091838121414e-07,-4.795088898390532e-06,Single Input Module
2836,Single Input Module,9.58524105953984e-05,9.56144940573722e-05,0.000105331382656,-2.3791653802618387e-07,9.716888598632067e-06,Single Input Module
2476,Single Input Module,0.0002839806838892,0.0002838014042936,0.0002912459895014,-1.7927959561347961e-07,7.444585207849741e-06,Single Input Module
1661,Feedback Loop,0.002511566504836,0.0025123315863311,0.0025450263638049,7.650814950466156e-07,3.2694777473807335e-05,Single Input Module
1658,Feedback Loop,0.0084454156458377,0.0084374528378248,0.0083719072863459,-7.962808012962341e-06,-6.554555147886276e-05,Single Input Module
1545,Feedback Loop,0.0107841491699218,0.010791596956551,0.0107847871258854,7.447786629199982e-06,-6.809830665588379e-06,Single Input Module
1815,Feedback Loop,0.0033944000024348,0.0033963986206799,0.0033163481857627,1.998618245124817e-06,-8.005043491721153e-05,Single Input Module
3135,Cascade,0.0001209000693052,0.0001205720400321,0.0001286827027797,-3.280292730778456e-07,8.110662747640163e-06,Single Input Module
279,Feedforward Loop,0.0016289323102682,0.0016289323102682,0.0016289323102682,0.0,0.0,Single Input Module
4700,Feedback Loop,0.0003769291506614,0.0003697256033774,0.0002197934809373,-7.203547284007072e-06,-0.00014993212244,Single Input Module
4137,Feedback Loop,0.0002448838786222,0.0002467732992954,0.0002336703328182,1.889420673251152e-06,-1.3102966477163136e-05,Single Input Module
1146,Feedback Loop,0.0049829124473035,0.0049844342283904,0.0051457388326525,1.521781086921692e-06,0.0001613046042621,Single Input Module
3390,Cascade,0.0003414928796701,0.0003414477105252,0.0003353809006512,-4.5169144868850715e-08,-6.066809874027968e-06,Single Input Module
4445,Feedforward Loop,0.0022251142654567,0.0023454269394278,0.0026214921381324,0.000120312673971,0.0002760651987046,Single Input Module
4924,Single Input Module,0.016907949000597,0.0164623968303203,0.0155469886958599,-0.0004455521702766,-0.0009154081344604,Single Input Module
314,Feedforward Loop,0.0014538620598614,0.0014538106042891,0.0014558520633727,-5.1455572247505195e-08,2.041459083557129e-06,Single Input Module
1214,Feedback Loop,0.00204743235372,0.002047058660537,0.0020798326004296,-3.736931830644608e-07,3.277393989264965e-05,Single Input Module
4862,Single Input Module,0.006289733108133,0.0062800855375826,0.0060587986372411,-9.647570550441742e-06,-0.0002212869003415,Single Input Module
4699,Single Input Module,0.0308335535228252,0.030981283634901,0.0304963774979114,0.0001477301120758,-0.0004849061369895,Single Input Module
333,Feedforward Loop,0.0019313392695039,0.0019328760681673,0.0018728032009676,1.5367986634373665e-06,-6.007286719977856e-05,Single Input Module
2420,Single Input Module,0.0002188110956922,0.0002193267573602,0.0001995622296817,5.156616680324078e-07,-1.9764527678489685e-05,Single Input Module
3249,Cascade,0.0061100707389414,0.0061105643399059,0.0061042639426887,4.936009645462036e-07,-6.300397217273712e-06,Single Input Module
2229,Single Input Module,0.0002363939856877,0.0002366499247727,0.0002268053503939,2.559390850365162e-07,-9.844574378803372e-06,Single Input Module
1941,Feedback Loop,0.0063208476640284,0.0063218758441507,0.0064571253024041,1.0281801223754885e-06,0.0001352494582533,Single Input Module
1756,Feedback Loop,0.0063019799999892,0.006295665167272,0.0062595987692475,-6.314832717180252e-06,-3.606639802455902e-05,Single Input Module
58,Feedforward Loop,0.0017806921387091,0.0017809647833928,0.001804172527045,2.7264468371868134e-07,2.3207743652164936e-05,Single Input Module
301,Feedforward Loop,0.0042614052072167,0.0042618005536496,0.0042347442358732,3.953464329242706e-07,-2.705631777644157e-05,Single Input Module
2535,Single Input Module,0.0014892003964632,0.0014893014449626,0.0015055991243571,1.0104849934577943e-07,1.6297679394483566e-05,Single Input Module
4080,Feedforward Loop,0.0106881475076079,0.0106875756755471,0.0106786414980888,-5.718320608139038e-07,-8.934177458286285e-06,Single Input Module
4621,Single Input Module,0.0006865626201033,0.0006830498459748,0.000919344718568,-3.512774128466845e-06,0.0002362948725931,Single Input Module
3186,Cascade,0.0026979155372828,0.0026981330011039,0.0027129936497658,2.1746382117271426e-07,1.4860648661851885e-05,Single Input Module
1573,Feedback Loop,0.0082254968583583,0.0082260388880968,0.0081533351913094,5.420297384262085e-07,-7.270369678735733e-05,Single Input Module
576,Feedforward Loop,0.0008820467046461,0.0008819308714009,0.0008846465498209,-1.1583324521780015e-07,2.715678419917822e-06,Single Input Module
1649,Feedback Loop,0.004678089171648,0.0046718507073819,0.0048100380226969,-6.238464266061783e-06,0.000138187315315,Single Input Module
978,Feedforward Loop,0.0054942350834608,0.0054934155195951,0.0055259484797716,-8.195638656616211e-07,3.2532960176467896e-05,Single Input Module
4258,Single Input Module,0.005392494611442,0.0053791753016412,0.0056367167271673,-1.3319309800863266e-05,0.0002575414255261,Single Input Module
718,Feedforward Loop,3.898948853020556e-05,3.881630254909396e-05,3.5188797482987866e-05,-1.73185981111601e-07,-3.627505066106096e-06,Single Input Module
3687,Cascade,1.5276489648385905e-05,1.5276489648385905e-05,1.5276489648385905e-05,0.0,0.0,Single Input Module
1515,Feedback Loop,0.0076095564290881,0.0075996723026037,0.0077292355708777,-9.884126484394072e-06,0.000129563268274,Single Input Module
93,Feedforward Loop,0.0001949681318365,0.0001955661573447,0.0001842218334786,5.980255082249641e-07,-1.1344323866069315e-05,Single Input Module
1952,Feedback Loop,0.0017790551064535,0.001776416436769,0.0019761454313993,-2.6386696845293045e-06,0.0001997289946302,Single Input Module
4831,Single Input Module,0.0051161921583116,0.0050991405732929,0.0053616124205291,-1.7051585018634796e-05,0.0002624718472361,Single Input Module
4506,Cascade,0.0039269416593015,0.0039690141566097,0.0039927591569721,4.207249730825424e-05,2.374500036239624e-05,Single Input Module
4888,Cascade,0.0268665943294763,0.0272981040179729,0.0254648700356483,0.0004315096884965,-0.0018332339823246,Single Input Module
675,Feedforward Loop,0.0202175453305244,0.0202175620943307,0.0202212370932102,1.6763806343078613e-08,3.6749988794326782e-06,Single Input Module
620,Feedforward Loop,0.0004698580014519,0.0004688006301876,0.0005070022889412,-1.0573712643235922e-06,3.82016587536782e-05,Single Input Module
459,Feedforward Loop,0.0076669100672006,0.0076685729436576,0.0076030353084206,1.6628764569759369e-06,-6.553763523697853e-05,Single Input Module
1046,Feedback Loop,0.0123681668192148,0.0123780407011508,0.0127246566116809,9.873881936073303e-06,0.00034661591053,Single Input Module
4785,Feedback Loop,0.0120231080800294,0.0119993882253766,0.0118866171687841,-2.3719854652881622e-05,-0.0001127710565924,Single Input Module
3537,Cascade,0.007678004913032,0.007678004913032,0.0076783988624811,0.0,3.939494490623474e-07,Single Input Module
901,Feedforward Loop,0.0045116879045963,0.0045126425102353,0.0045029195025563,9.546056389808657e-07,-9.723007678985596e-06,Single Input Module
1861,Feedback Loop,0.0055397977121174,0.0055896081030368,0.0062227081507444,4.981039091944695e-05,0.0006331000477075,Single Input Module
1967,Feedback Loop,0.0069231167435646,0.0069112493656575,0.0070723975077271,-1.1867377907037737e-05,0.0001611481420695,Single Input Module
3721,Cascade,0.0068761338479816,0.0068780924193561,0.0069145229645073,1.9585713744163517e-06,3.643054515123367e-05,Single Input Module
669,Feedforward Loop,0.0009390556369908,0.0009390267077833,0.000938679324463,-2.89292074739933e-08,-3.473833203315735e-07,Single Input Module
2700,Single Input Module,0.0030518304556608,0.0030519785359501,0.0030461745336651,1.4808028936386108e-07,-5.804002285003662e-06,Single Input Module
